A48424,R216530,L2043,"England's fair warning to a speedy repentance: being an earnest exhortation to a holy life: or The only deliverer from eternal death and destruction Wherein is plainly laid down the great duty of speedy repentance; with the wretched state of a sinner, and the blessed state of a saint: shewing how the one (after death) will be cast for ever into the dreadful flames of Hell-fire: and the other will be received up into Heaven, to celebrate eternal halelujah's to the Lord of Lords, who (sitting at the right-hand of his father) will shortly come to judge the world. Likewise, some pithy arguments to persuade men to close with Christ. Preached by R. Liford, a B.D. since the dreadful earthquakes that have lately happen'd; ... And now published, to awaken drowsie sinners, who still lye in security, whilst God's judgements are on the earth.","Liford, R.",printed for J Blare at the Looking glass on London Bridge,London,Christian literature; Repentance; Early works to 1800.,1693,2
A40538,R26736,F2275A,"A Full and certain relation concerning the horrid plot of the papists and the barbarous and bloody murther of Sr. Edmund Bury Godfrey, one of His Majesties justices of the peace ... with an exact account in what manner he was found and what wounds he had on his body : together with the most noble manner of his being buried and the text of the sermon there preached ...",Anonymous,Printed for Lawrence White,London,"Popish Plot, 1678.; Godfrey, Edmund Berry,; Sir, 1621-1678.",1678,2
A55289,R17446,P2736,A Poetical essay devoted to the glorious memory of our late queen occasion'd by a number of poems and sermons upon her death.,Anonymous,s n,London,"Queen of England, 1662-1694; Mary; Poetry.; II,",1695,2
A58940,R7898,S223A,"A sacramental-question concerning assurance how far necessary to a worthy communicant, practically answered, in a sermon, preparatory to the Lord's-Supper, Saturday, March 2, 1699/1700.",J. S.,Printed by J Brudenell for John Fawkner,London,Lord's Supper.,1700,2
A52641,R41534,N199A,"A Narrative of the most deplorable death and burial of that never to be forgotten pattern of love to his countrey, Capt. William Bedlow, who deceased the 20th of August 1680 with his attestations that he left in writing for the good of this nation, concerning the late damnable plot ... with the text preach'd at his funeral ... also a true account of the murder commited by the Earl of Pembroke, on the watch belonging to Chiswick ... with the whole relation of the two prophets at Tholouze, in France ... with their nine prophecies.",Anonymous,Printed for P Brooksby,London,"Murder; Popish Plot, 1678.; London; England; Prophecies; Bedloe, William, 1650-1680.; 17th century.; Pembroke, Philip Herbert,; Earl of, 1653-1683.; Early works to 1800.",1680,2
A19037,S116664,5454,"The parable of the vncleane spirit pithily opened, and plainly applied; wherein is shewed Sathans possession, his dispossession, and repossession. A worke needfull for these secure times, in which the most neglect the meanes oftheir salvation. Preached, and now published, by Edmund Cobbes minister of the Word of God.","Cobbes, Edmund, b. 1592 or 3.",By T Cotes for Iohn Bellamie dvvelling at the three Golden Lyons in Cornehill,Printed at London,Christian life; Early works to 1800.; Salvation,1633,2
A19036,S117518,5453,"Mundanum speculum, or, The worldlings looking glasse Wherein hee may clearly see what a woefull bargaine he makes if he lose his soule for the game of the vvorld. A worke needfull and necessarie for this carelesse age, wherein many neglect the meanes of their saluation. Preached and now published by Edmund Cobbes, master of the Word of God.","Cobbes, Edmund, b. 1592 or 3.",Printed by M Flesher for Phillip Waterhouse and are to be sold at his shop at the signe of St Pauls Head in Canon street neare London Stone,London,Christian life; Early works to 1800.,1630,2
A08552,S113626,1887,"The Christian conflict a treatise, shewing the difficulties and duties of this conflict, with the armour, and speciall graces to be exercised by Christian souldiers. Particularly applied to magistrates, ministers, husbands, wives, parents, children, masters, servants. The case of vsury and depopulation, and the errours of antinomists occasionally also discussed. Preached in the lecture of Kettering in the county of Northampton, and with some enlargement published by Ioseph Bentham, rector of the Church of Broughton in the same county.","Bentham, Joseph, 1594?-1671.",Printed by G M iller for Philemon Stephens and Christopher Meredith at the golden Lion in Pauls Church yard,London,Christian life; Early works to 1800.,1635,2
A05347,S114016,15499,"A treatise of the authority of the church The summe wherof was delivered in a sermon preached at Belfast, at the visitation of the diocese of Downe and Conner the tenth day of August 1636. By Henrie Leslie bishop of the diocese. Intended for the satisfaction of them who in those places oppose the orders of our church, and since published upon occasion of a libell sent abroad in writing, wherin this sermon, and all his proceedings are most falsely traduced. Together with an answer to certaine objections made against the orders of our church, especially kneeling at the communion.","Leslie, Henry, 1580-1661.",Printed by the Society of Stationers printers to the Kings most Excellent Majesty,Dublin,Posture in worship; Apologetic works; Early works to 1800.; Church of England,1637,2
A00415,S101734,10545,"Certaine godly and learned expositions vpon diuers parts of Scripture As they were preached, and afterwards more briefly penned by that vvorthy man of God, Maister George Estey, sometimes fellovve of Goneuill and Caius Colledge in Cambridge. Late preacher of the word of God in Saint Edmunds Burie.","Estey, George, 1560 or 61-1601. Most sweete and comfortable exposition, upon the tenne commaundements, and upon the 51. Psalme.; Estey, George, 1560 or 61-1601.",Printed by I ames R oberts for Richard Banckworth and are to be sold in Paules Church yard at the signe of the Sunne,At London,Commentaries.; Bible,1603,2
A25215,R16170,A2917,"The mischief of impositions, or, An antidote against a late discourse, partly preached at Guild-hall Chappel, May 2, 1680, called The mischief of separation","Alsop, Vincent, 1629 or 30-1703.",Printed for Benj Alsop,London,"Great Britain; Stillingfleet, Edward, 1635-1699.; History; Dissenters, Religious; Stuarts, 1603-1714.; England.; Mischief of separation.",1680,2
A21258,S100323,7610,"The complaint of a sanctified sinner answered: or An explanation of the seuenth chapter of the Epistle of Saint Paul to the Romans deliuered in diuers sermons. Preached by Edward Elton, Bachelour in Diuinitie, and preacher of Gods Word at Saint Mary Magdalens Barmondsey neere London. An now by him published, intending the common good and profit of Gods Church.","Elton, Edward, d. 1624.",Printed by W Stansby for Robert Mylbourne and are to be sold in Pauls Church yard at the signe of the Blacke Beare,London,Bible.; Commentaries.; N.T.; Romans VII,1618,2
A29121,R213087,B4136A,"The second Adam being the second part, or branch of the comparison between the first, and the second Adam, in these words, so by the obedience of one, shall many be made righteous. By Thomas Bradley doctor of divinity, chaplaine to His late Majesty King Charles the First, and præbend of York. And there preached at Lent assizes holden there, 1667/8. Oxon. Exon.","Bradley, Thomas, 1597-1670.",printed by Stephen Bulkley and are to be sold by Richard Lambert,York,Jesus Christ; Person and offices; Early works to 1800.,1668,2
A34785,R4524,C6622,"The Covenanters catechisme, or, A brief and familiar analysis and exposition of the Covenant first delivered in sundry sermons to a particular congregation : and now resolved into questions and answers for the more publike good / by the same avthor.",Anonymous,By John Raworth,Printed at London,Solemn League and Covenant (1643),1644,2
A37030,R214401,D279A,"A contemplation of mans mortalitie. Preached at Reading, by John Dashfield, M.A.","Dashfield, John.",s n,Printed at London,Man (Christian theology); Mortality; Early works to 1800.,1649,2
A39910,R28411,F1484,"A discourse concerning God's judgements resolving many weighty questions and cases relating to them. Preached (for the substance of it) at Old Swinford in Worcester-shire: and now publish'd to accompany the annexed narrative, concerning the man whose hands and legs lately rotted off: in the neighbouring parish of Kings-Swinford, in Staffordshire; penned by another author. / by Simon Ford ...","Ford, Simon, 1619?-1699.; Illingworth, James, d. 1693. A just narrative or account of the man whose hands and legs rotted off.",Printed by A C for Henry Brome at the Gun at the West end of St Pauls,London,"Duncalf, John, d. 1677.; Providence and government of God.",1678,2
A38608,R13854,E3263,"New observations upon the Creed, or, The first of the four parts of the doctrine of Christianity preached upon the catechism of the French churches : whereunto is annexed The use of the Lords prayer maintained / by John Despagne ... ; translated out of French into English.","C. M. D. M.; Espagne, Jean d', 1591-1659.",Printed by Ruth Raworth for Thomas Whitaker,London,No Keywords,1647,2
A38609,R217341,E3263A,"New observations upon the decalogue: or The second of the four parts of Christian doctrine, preached upon the catechism. By John Despagne Minister of the Gospel","Espagne, Jean d', 1591-1659.",printed by Thomas Newcomb for Joshuah Kirton and are to be sold at his shop at the sign of the Kings Arms in Pauls Church yard,London,"Essence, genius, nature; Early works to 1800.; Christianity; Christian ethics",1652,2
A64635,R10033,U161,"Certain discourses, viz. of Babylon (Rev. 18. 4.) being the present See of Rome (with a sermon of Bishop Bedels upon the same words) of laying on of hands (Heb. 6. 2.) to be an ordained ministry, of the old form of words in ordination, of a set form of prayer : each being the judgment of the late Arch-bishop of Armagh, and Primate of Ireland / published and enlarged by Nicholas Bernard ... : unto which is added a character of Bishop Bedel, and an answer to Mr. Pierces fifth letter concerning the late Primate.","Ussher, James, 1581-1656.; Bedell, William, 1571-1642.; Bernard, Nicholas, d. 1661.",Printed for John Crook,London,"Bedell, William, 1571-1642.; Catholic Church; Controversial literature.",1659,1
A66437,W15452,W2743,"Warnings to the unclean in a discourse from Rev. XXI. 8. Preacht at Springfield lecture, August 25th. 1698. At the execution of Sarah Smith. By Mr. John Williams pastor of the Church at Deerfield.","Williams, John, 1664-1729.",printed by B Green and J Allen for Michael Perry at his shop over against the Town House,Boston,"Christian literature; Repentance; Massachusetts; Executions and executioners; Smith, Sarah, d. 1698; Early works to 1800.",1699,1
A69662,R4327,B6162A,"A full and satisfactorie ansvvere to the Arch-bishop of Canterbvries speech, or, Funerall sermon preached by himselfe on the Tower-hill, on Friday the tenth of Ianuary, 1645, upon Hebr. 12. 1, 2 at which time he was there and then beheaded wherein is a full and plenary discourse to satisfie all those who have been startled with his suttle and Jesuiticall falacies and evasions in the said speech : and other passages and observations of great consequence, to satisfie the expectation of the Kingdome therein.","Burton, Henry, 1578-1648.",Printed by Jane Coe,London,"Laud, William, 1573-1645.",1645,1
