A72490,0,3,8,IMAGE,0,A Sermon.,A Sermon.
A73502,4067,57,156,IMAGE,221,The Gospell on the.xi. sonday after Trinitie. The.xviij.,The Gospel on the xi Sunday After Trinity. The xviij
A73502,4068,57,156,IMAGE,221,Chapter of Luke. Thargument.,Chapter of Luke. The argument.
A73502,4069,57,156,IMAGE,221,The parable of the Pharise and Publicane.,The parable of the Pharisee and Publican.
A73502,4071,57,156,IMAGE,222,"I Esus put forth thys parable vnto certayn which trusted in themselues that they were perfite, and P A G Ecxxxiiij despised other. Two men wente vp into the temple to praye:","IEsus IEsus put forth this parable unto certain which trusted in themselves that they were perfect, and PAGEcxxxiiij PAGEcxxxiiij PAGEcxxxiiij PAGEcxxxiiij despised other. Two men went up into the temple to pray:"
A73502,4072,57,156,IMAGE,222,the one a Pharise and the other a Publicane.,the one a Pharisee and the other a Publican.
A73502,4073,57,156,IMAGE,222,The pharise stode and prayed thus wyth hymselfe:,The Pharisee stood and prayed thus with himself:
A73502,4074,57,156,IMAGE,222,"God, I thanke the, that I am not as other men are, extorsioners, vniust, aduoutrers, or as thys publicane.","God, I thank thee, that I am not as other men Are, extortioners, unjust, aduoutrers, or as this publican."
A73502,4075,57,156,IMAGE,222,I fast twyse in the weke.,I fast twice in the Week.
A73502,4076,57,156,IMAGE,222,I gyue tyth of all that I possesse.,I gyve Tith of all that I possess.
A73502,4077,57,156,IMAGE,222,"And the publicane standynge afarre of, wolde not lyfte vp his eyes to heuen, but smote vpon hys brest, sayenge:","And the publican standing afar of, would not lift up his eyes to heaven, but smote upon his breast, saying:"
A73502,4078,57,156,IMAGE,222,God be mercyfull to me a synner:,God be merciful to me a sinner:
A73502,4079,57,156,IMAGE,222,"I tell you: thys man departed home to hys house iustifyed, more tha the other.","I tell you: this man departed home to his house justified, more than the other."
A73502,4080,57,156,IMAGE,222,"For euery one that exalteth hymselfe, shalbe brought lowe:","For every one that Exalteth himself, shall brought low:"
A73502,4081,57,156,IMAGE,222,"And he that humbleth hymselfe, shalbe exalted.","And he that Humbleth himself, shall exalted."
A73502,4083,57,156,IMAGE,223,"MY frendes and brethre in our Sauiour Christ Iesu,","MY Friends and brethren in our Saviour christ Jesu,"
A73502,4084,57,156,IMAGE,223,"I do you well to vnderstande, that there was somtyme amonges the Iues and is yet at thys daye amonges christen folke a certayne pharisaicall kynde of iuste or ryghtuous persons, whyche haue theyr cofidence and trust in theyr owne workes, and whych presumptuouslye seke to themselues laude & prayse of iustice therby,","I do you well to understand, that there was sometime among the Iues and is yet At this day among christian folk a certain pharisaical kind of just or righteous Persons, which have their confidence and trust in their own works, and which presumptuously seek to themselves laud & praise of Justice thereby,"
A73502,4085,57,156,IMAGE,223,<NOTE> where as afore God as wytnesseth the prophete there is no ryghtuous persone.,where as afore God as Witnesseth the Prophet there is no righteous person.
A73502,4086,57,156,IMAGE,223,"Neyther dyd they only stade foolyshly in theyr owne conceytes and pleased well themselues, but also in comparison of themselues they dispraysed and also despysed others as synfulle and worldlye persones, where as in very dede the humblenes and modestie of suche as be synners and the condenation of themselues wyth request of mercy is muche more regarded and is more acceptable to God, than is ye proude and arrogant workynge of such pharisaical persos.","Neither did they only stade foolishly in their own conceits and pleased well themselves, but also in comparison of themselves they dispraised and also despised Others as synfulle and worldly Persons, where as in very deed the humbleness and modesty of such as be Sinners and the condenation of themselves with request of mercy is much more regarded and is more acceptable to God, than is the proud and arrogant working of such pharisaical Persons."
A73502,4087,57,157,IMAGE,223,"Wherfore against such pharisaical rightuous folke and for the coforte of such sinners as displease themselues and be hartely sory for theyr mysordred lyfe, our sauiour and Lorde Iesus Christ dyd propoune thys parable or similitude vnto the Iues & by them to all the worlde.","Wherefore against such pharisaical righteous folk and for the coforte of such Sinners as displease themselves and be heartily sorry for their mysordred life, our Saviour and Lord jesus christ did propoune this parable or similitude unto the Iues & by them to all the world."
A73502,4088,57,157,IMAGE,223,"It befell so (sayeth Christ) that two certayne persons wente vp to the temple or churche for to praye, the one was a Pharise (that is to saye one that diuideth hymselfe as better from the multitude & comon sorte of men,","It befell so (Saith christ) that two certain Persons went up to the temple or Church for to pray, the one was a Pharisee (that is to say one that Divideth himself as better from the multitude & Common sort of men,"
A73502,4089,57,157,IMAGE,223,"<NOTE> accordynge to Origenes interpretacion) the other was a publicane, that is to saye, a customer, a gatherer of toll or tribute, or such other common officer deputed for such purposes.","according to Origenes Interpretation) the other was a publican, that is to say, a customer, a gatherer of toll or tribute, or such other Common officer deputed for such Purposes."
A73502,4090,57,157,IMAGE,223,"The pharise standynge nye to the hygh aultare, as one that thought hymselfe worthy to talke presently wyth God, thus began to praye wyth himselfe.","The Pharisee standing High to the high altar, as one that Thought himself worthy to talk presently with God, thus began to pray with himself."
A73502,4091,57,157,IMAGE,223,"God I thanke the, that I am not lyke to ye rest of folke, whych lyue by rauyne, pyllage, and extorcion, which do increase theyr substaunce by fraude and crafte, which defyle other mens beddes wyth aduoutrye, or finally whych bearynge any sklaunderouse rowme or office do pyll and poll the people of God or holy church, as is thys publicane, thys tribute gatherer, thys collectour.","God I thank thee, that I am not like to you rest of folk, which live by rauyne, pillage, and extortion, which do increase their substance by fraud and craft, which defile other men's Beds with aduoutrye, or finally which bearing any sklaunderouse room or office do pyll and Poll the people of God or holy Church, as is this publican, this tribute gatherer, this collector."
A73502,4092,57,157,IMAGE,223,"I am not riottouse and sumptuous in my fare and apparell, as is the common sorte of people,","I am not riottouse and sumptuous in my fare and apparel, as is the Common sort of people,"
A73502,4093,57,157,IMAGE,223,"I fast twyse a weke, and in somuch defraude I noman, that also I distribute the tenth parte of my goodes vpon the poore people.","I fast twice a Week, and in So much defraud I Roman, that also I distribute the tenth part of my goods upon the poor people."
A73502,4094,57,157,IMAGE,223,"Thys was the prayer of the swellynge and proude pharise, whyche albeit he reapported of hymselfe the trouth and thaked God:","This was the prayer of the swelling and proud Pharisee, which albeit he reapported of himself the troth and thaked God:"
A73502,4095,57,157,IMAGE,223,"yet he displeased the eyes of God euen bycause he pleased hymselfe, flatterynge hymselfe, and P A G Ecxxxv beynge cotumeliouse agaynst hys neyghboure.","yet he displeased the eyes of God even Because he pleased himself, flattering himself, and PAGEcxxxv PAGEcxxxv PAGEcxxxv PAGEcxxxv being cotumeliouse against his neighbour."
A73502,4096,57,157,IMAGE,223,"On the contrarye, the publicane altogether displeasyng hymselfe for the knowlege of hys synnes stode a great waye of from the aultare, beynge so ashamed of hymselfe and penitent, that he durst not ones lyft vp hys eyen to heauen but strake hys brest, sayeng:","On the contrary, the publican altogether displeasing himself for the knowledge of his Sins stood a great Way of from the altar, being so ashamed of himself and penitent, that he durst not ones lift up his eyes to heaven but strake his breast, saying:"
A73502,4097,57,157,IMAGE,223,<i> Deus propitius esto mihi peccatori. </i>,Deus Propitius esto mihi peccatori.
A73502,4098,57,157,IMAGE,223,"That is to say, God, be thou mercyfull vnto me a synner.","That is to say, God, be thou merciful unto me a sinner."
A73502,4099,57,157,IMAGE,223,"The pharise thought it ynough to gyue God thankes, supposynge that he lacked nothynge, that shulde be requisyte vnto perfyte holynes, and therfore he confessed no offenses, wheras in very dede euen in hys selfe prayers he synned moost greuouslye in that he boasted of hymselfe and despysed the penitent persone, beynge an arrogant prayser of hymselfe and a rashe accuser of hys neyghbour.","The Pharisee Thought it enough to gyve God thanks, supposing that he lacked nothing, that should be requisyte unto perfect holiness, and Therefore he confessed no offenses, whereas in very deed even in his self Prayers he sinned most grievously in that he boasted of himself and despised the penitent person, being an arrogant praiser of himself and a rash accuser of his neighbour."
A73502,4100,57,157,IMAGE,223,"Contrarye, the publicane made no rehersall at all of hys good dedes.","Contrary, the publican made no rehearsal At all of his good Deeds."
